item_id_A,item_id_B
2068822,96394
1915066,93966
1915067,95273
284491,96848
1924237,98235
2067400,97151
1942004,105174
1915963,107941
1914895,103165
1948072,951372
2787411,98608
2087655,98801
1942035,103741
1936018,114681
1935028,105756
1925102,100325
2780317,105119
1938874,107042
2113555,1086976
2096041,2017821
2252661,2685640
1919633,93241
2078158,98304
2065832,102156
1938875,112547
1927441,96366
2052164,98431
1933460,99140
365342,96297
2069572,99416
2747632,110708
1923061,114366
1923770,102973
2382489,105366
1938968,108416
1923817,1710210
1927580,2011570
2196348,2130732
1933111,94476
2387790,101056
1921506,102889
2110178,954521
1943460,101378
1941144,953609
2062883,110535
2071038,1089601
1919607,2685493
1920782,1703494
2708145,951188
1925557,954389
1941011,108841
2063073,109551
2069386,96216
2196171,98995
284868,95542
1924207,104963
1942388,109557
2062051,114061
2385527,2130732
2059950,103098
2070258,94773
2127818,948293
2081382,101992
599616,102434
1924120,105401
1945721,115140
2051987,1086230
2678737,2685899
1922221,93925
2062426,110500
2117447,1090926
1918234,953389
1938098,98803
2082104,2157482
1949930,950885
1949321,105810
2384497,114573
2124872,95992
2387357,1089477
1919994,1089481
2065015,951655
1919218,1084354
2119278,105282
2054159,954422
1914876,1087424
2052896,96087
2682896,102873
1917127,109293
2385605,107399
2070860,98706
1941155,101788
2116322,103481
2087974,1090063
2064154,111111
1949813,96413
1947810,110662
1943268,1952585
2751528,103135
1938807,107395
1916194,94359
1938186,100147
2258487,2025364
2063851,111096
1921483,106801
2074663,1089430
2386971,98475
2050632,106825
2072462,113297
2749416,98459
1921421,101830
2756886,1722510
1938908,2685659
1949433,103188
2065914,2029581
1943353,104452
2069549,1953517
1913745,113012
1950270,952420
2062558,108764
2102681,111128
2063178,1884077
284976,98356
1914499,109097
1931790,96957
1920735,103375
1948190,108459
1946098,951125
1943256,95566
2068820,96157
2084919,96528
2078159,98304
1949109,102691
2387726,103076
2386860,105283
1917011,106742
2062880,110608
2748629,952539
284660,103888
1943340,953630
2778221,97256
2103574,2684772
1939138,115335
1940727,949025
1944861,95807
1931734,97045
2754317,1084604
1932471,951033
1927217,96956
284630,102467
2051278,1089501
2671276,102937
1919524,111444
1916573,113636
364173,950242
2069329,100377
2755021,101696
2062657,949711
584276,104325
1946983,104779
1922193,93570
1921476,2146671
1916168,111488
2773226,97117
1922260,93965
2052941,105691
2758950,105983
2078063,101304
1929328,105098
2269734,2685623
2069981,101814
1920051,1084323
1919079,94439
2385694,949178
361698,102948
2269643,953059
2058015,950676
2051299,100607
1925560,94903
2077327,952357
1933535,954921
2054586,99513
2062861,108930
1948292,1089701
2756077,950885
1943214,952650
1927647,107137
2082719,90746
1923878,113169
1925527,954064
2062556,1719996
1932583,103751
2386782,96839
1932613,103503
284116,115192
1933006,102633
1942973,104119
2119471,113145
2070592,104349
1914806,111667
2065715,104932
2058104,106450
2067761,99732
2070982,1089604
2078289,111200
361898,98437
2075060,104107
2067781,105100
1913654,107361
1932610,96704
2753644,103723
1945759,97789
2060185,97578
2052409,98260
1951712,102165
2068829,96157
1921260,98023
1935601,113527
1939737,108462
2062551,1719997
2755590,2684091
1924096,104129
2110719,948776
2387337,1089477
2084136,109512
1914807,114145
1938803,953052
1917442,95412
2065405,958603
2065053,104358
2750665,1085942
2064137,111111
1946072,111398
2124811,95914
1946065,115373
2074781,104266
2090039,1091932
1914429,113081
2063011,115271
1938539,96247
1924833,96362
283444,97578
2387361,97931
1928344,96115
2071730,105824
2059199,113188
2120173,96394
2779101,111406
1940967,111686
2262383,2682487
2387063,97702
1916394,88979
1928378,953793
2069063,104083
2063005,115659
284619,98356
1924333,98363
2060344,104758
2058564,108429
1940167,111131
2056495,103311
1933002,102712
2115251,1089978
1939093,114761
1920956,96718
2054956,952714
283166,95908
1943467,1086563
1916333,952017
2066210,954518
1948175,957991
1923789,103108
1942020,105171
1913807,110024
1915972,114260
2069551,2008263
1923346,106113
2081863,1092031
1948702,115434
1941718,91833
2772606,950297
1946020,95274
1939733,957989
2196170,98995
2065017,99813
2064363,108842
1914695,98905
1913421,104868
1946848,108704
1925562,94486
1937964,950231
2063108,113327
2061563,951259
1946021,95278
2071061,95480
2088716,97248
2074271,112533
2057814,115754
1913629,953035
370494,104943
2062507,1089651
1920967,950182
2751519,101696
2773191,103437
1922196,95103
1938188,97989
1916085,2684777
2076356,953043
284664,97118
1938679,951698
1917800,99056
370732,102706
2063789,107001
284242,1091528
2059164,110127
2063490,114102
2675728,100692
283189,103918
2066119,92430
2082835,101845
1920579,1087422
2054301,96896
1921277,98922
1920767,2685864
2057428,1090194
2087730,1090876
1938108,1090991
2053153,952651
283167,95726
1940564,103481
1915679,1088583
284095,102399
2072782,108179
1924791,91849
1944878,96370
2050575,108844
1940138,2684807
2069136,953026
1912942,2038576
1939101,112871
2052057,2683693
957437,93230
1941154,102939
2778970,105962
2105928,93215
2386540,102503
2055039,103165
2759119,104661
1944834,1091065
2787415,2144570
1915974,1091419
1941046,1094947
1923410,104039
2067337,102931
2052693,91300
1945693,951114
1948971,95507
1919741,113196
1924217,92595
1938525,98862
283583,101137
2068943,101468
2060778,951038
2103308,97329
1922831,1091271
2116891,114372
1925559,94673
1922804,1091270
2384775,109751
2257780,98116
1923482,102348
1921505,102861
2772352,110708
2392740,96836
2068311,98092
1926450,103297
1935104,98508
2077612,101205
1927058,92259
1950417,113319
1919228,952980
1949778,96577
284517,102860
2056464,104243
2093274,1083161
2065862,1090877
2058892,111398
2674068,112782
1938678,952545
1920302,954051
2753737,100880
1924167,95558
1925037,100044
1923818,104068
1936464,115261
2750075,94039
2062988,113327
2063815,108032
1914987,110278
2266606,2684092
1947597,91322
1946782,954122
2052990,103455
1946089,1090671
1946851,110107
1929694,95709
2083299,98306
2085578,1089653
2057661,114587
2057953,114040
2068148,1884002
1920959,110405
1948709,115434
1943688,101137
1936243,108426
1924984,96411
2680752,106805
1926690,1084583
2384750,1703516
2775071,2682209
1951682,110107
1927581,95099
1949435,98942
2074808,92344
1913627,952996
2386824,1089649
1946774,94085
2081397,100598
1922889,950660
2072511,950752
1919572,949004
2769512,101786
2200531,92117
2066603,96260
1921225,102074
1927216,1087124
2055395,102006
368296,103516
1940338,104103
1924494,1089441
2051545,1855958
2052099,952654
2071205,958523
2054191,95870
2057516,948853
1938196,104382
2066507,1091065
2273790,2159263
283292,1882672
1924680,98257
2120284,113690
2067698,103735
2055507,104846
2071649,95817
1926189,95899
1932582,103751
379173,952767
1925591,100786
1946454,102935
1943272,105390
2756655,91623
1950445,954653
2051506,97432
1931989,100269
364711,1866123
2077383,2029248
1938695,948296
1940986,101544
1927419,953471
1921376,98900
2387360,1089477
1945697,111586
1912495,105557
1942241,106402
1941088,102271
1914476,2682169
1915438,104200
1940325,104307
1916057,111328
2272493,2683739
1923759,952375
2067534,102079
2387195,102701
1951200,107236
2068700,2011567
2221367,96200
2067866,103538
1912367,111509
2197768,952133
1941097,95472
2749289,99234
1923612,105577
1913815,948943
1927298,101637
1939269,104756
2197916,2685613
1943144,91616
2753614,103437
1924088,99991
2773173,103437
2063262,106525
2117129,952980
1917413,95044
1935338,110926
2058973,113940
375815,114743
2088370,2684305
2071654,98546
2071195,1089585
2070097,954202
1943551,98590
2056459,105409
1921321,104058
1927936,107915
1927054,87866
1938650,106759
1915976,109893
1931691,1703575
1943701,101365
2051313,102611
1939268,104765
2708038,104976
2750711,109748
2060474,96407
1943341,96839
2074318,109811
1939262,2014017
1921308,951940
1919067,103976
1931992,1092007
2056306,97429
1933019,104990
366648,92047
1947698,95873
2673359,97082
1915126,98687
1948086,1084267
1946071,948767
1926734,94892
1921278,104207
1917671,1091453
2102824,1725310
2773249,102046
2236749,112397
2201271,2685793
1915874,91665
2056723,107421
1951188,111671
2057097,114148
2059065,114870
2386467,1086856
1935993,114900
1940500,949302
1923549,99744
2260096,949317
2067338,102931
1944727,104972
2242701,113363
1943127,1953515
2121331,954830
1935438,958572
2056356,102721
1915188,103111
2077185,101307
1949976,96248
1943570,104581
1917352,1090681
2262385,2684927
1919703,954042
2387271,96015
2793495,102209
2070042,102681
2070489,92313
2118848,104789
1913535,1090055
1917426,94163
1935435,97883
2103233,1091813
2386800,102873
2064247,107749
2062995,108543
1939151,1091078
2758976,88897
1951607,91619
1919545,949329
2062852,110607
2051994,2028211
2111190,92717
2387791,98240
2062365,1091317
1913203,104509
1948524,2041561
2112115,959551
1937060,114656
2052846,102843
2123283,104792
2063072,950686
2069376,98015
2200832,98907
2063181,106801
365138,94755
2071560,97323
1950219,98421
2074991,102916
2059183,949965
1925730,104721
1916346,105053
2272674,91033
1948683,113086
1949429,103424
1920059,1719508
1916279,99130
1916320,952600
1937220,115781
2387368,1892981
1916861,109086
2070000,101137
2082427,101162
1948995,104039
1949345,104185
2778370,104886
2074336,1091132
1918572,97172
1940391,102649
1946853,110109
2112725,1703246
1933451,97613
1949432,104129
2055199,101211
2053088,96736
1925361,103879
1941103,1858040
2066522,91556
1914788,94962
2059784,952423
2385535,97467
1917597,101263
2751572,104554
1951103,1087578
2049852,109086
2070833,1091523
2057788,106408
1916779,111560
1923343,113309
1939232,98068
1925280,104541
1912857,108717
1919724,104356
284729,1084656
284252,105407
2391938,112744
2055696,1858036
379081,105962
1947956,105556
2123787,951475
1920054,111360
2268122,94178
1915330,108652
1938483,108916
2268634,1162323
1918852,1848322
2062478,111878
2751030,96637
1948740,100097
2054888,101896
2073014,107359
1917674,1091456
1942216,109826
2062990,113706
1941702,92608
1941153,104601
2200904,90330
2051867,96955
2386740,100145
2052567,104451
2104580,1086949
1916477,1091949
1948071,111528
2386400,113108
1950669,1703516
2077800,1883969
1946102,951139
1915384,953227
1945707,115147
1935646,1875929
1917361,105529
2683047,98475
1938187,97164
1933033,100399
1940426,100917
1928545,104796
1927859,1090109
2386661,951709
1943316,98107
2056223,103134
2060220,97223
2049712,2028463
2772487,949270
1933491,100336
1927702,112029
1922881,2018613
1925542,94823
283042,103229
1942248,109826
376336,953488
2114125,101295
1948498,1090201
1915216,952297
2093889,952520
2384811,97467
1920541,97495
2051730,97917
2054932,103238
1912411,110456
1923338,113117
1917421,93562
2054311,95976
2110268,97791
1913640,1089232
1918916,952379
2273177,2685839
2117937,101905
368639,102840
1944386,104842
1934700,105172
2067281,1084138
2060848,114519
1932528,2683603
2382588,2684096
2082709,93391
2056027,1091026
284734,95914
2386420,107392
2392796,87866
2054985,104926
1950375,103563
2054948,98440
1912777,104935
2749225,1083176
379073,103343
1920908,104409
2073341,104952
2077571,1084583
2055975,1089576
1923077,1091392
1947325,949140
1943571,99427
2083261,103405
1938436,1094234
1939655,113667
1921473,2146677
1925046,100510
1918568,98671
2082105,92284
1938220,951532
1940985,98250
2062840,108946
2384819,1884024
1943606,115292
1940505,950950
1927151,96962
2070787,99595
2754404,2685551
1949884,948674
2675739,102950
1945914,105896
2115881,107145
2053099,2682172
283807,93133
1938837,113718
2119008,1083412
2105709,2031065
1945947,96413
1916100,100226
2103273,1703246
2053714,957305
1947367,102741
1943457,105488
2053110,101705
1928404,94932
1933501,952997
2057622,112620
1926867,88147
1949252,104723
2386639,105987
1919602,1091058
599643,101687
1944396,1087379
1922892,949421
1946572,953837
1949386,104451
2052428,1083163
2087053,92852
2091306,948674
1933502,952997
2059915,98782
1913820,1722516
2119546,1868770
2774856,101842
2063487,949280
2678644,103608
1948656,1883989
2054411,112895
2067764,99275
1912450,105246
2076666,103762
2065982,93176
1948090,948695
362431,103733
2082786,105309
2273635,2682405
1919638,91922
1921414,97023
1920342,100090
2071233,953254
1924980,102092
1914897,1895154
2055258,950687
2772348,951261
2757241,951857
2070687,954684
1914552,1884119
1921383,952563
2077016,953728
1921375,95955
1913646,106579
1939608,103659
2682902,101091
1947975,1867862
1916980,951709
1916988,953596
2386627,105987
1925387,1086976
2386821,1100464
1940963,111686
2069920,952653
2066485,98030
1948329,91872
2392558,98648
1913139,1086576
1926305,97662
1944330,102564
1942238,110566
374991,93179
2387134,952714
2749946,95517
1917404,97397
1927156,1084660
1912023,105860
2119677,95726
1915371,111729
2084854,113665
2391810,98115
1943596,103016
1943621,113349
1924190,102486
1915186,103028
2773141,105994
1936244,108424
2088623,101764
2678463,1090411
2778269,98026
1912380,109299
2057542,115626
1931964,2683893
2196717,951815
2069305,104421
2759029,1089754
1946643,107192
2671123,1091406
2753763,93067
1947729,96791
1946859,107924
599841,94748
2050990,96044
2054746,97771
2124050,105181
1917098,952508
2055862,103857
2121514,1088538
1931939,109141
2272483,952715
1946534,99755
2077572,1084762
599831,102647
2205570,106735
2088683,1091038
2054484,109748
1941456,115576
1920378,1715343
2075023,99922
2392693,97416
2054936,102678
1941179,102708
284668,95525
2070693,102860
2208396,107848
2081380,1086217
2050694,111686
2052802,94731
2754575,950231
1919621,107634
2680518,115735
2087020,2684158
2063365,115158
1916495,101035
1943554,105383
1945653,106836
2266536,2684046
2060456,97728
1934545,100901
1924266,104851
2068127,105227
2076180,949314
1924526,951029
2054992,102282
1938907,112547
2069600,102484
2066506,91582
1913831,948935
2068753,94735
2052004,98034
2073999,114342
1917302,2157064
1921058,951798
369070,102795
1944962,96577
1949145,99671
1921401,104318
2064957,1088597
2054204,103634
1942033,1089571
1933016,96750
2124832,98421
1939865,102592
2069341,1091840
2756033,90566
2088749,1084133
1916876,112780
1941499,113525
1934530,93427
2070313,92084
379088,952537
2122404,105913
1927608,92182
2678657,96839
2678662,96839
2780322,96274
283842,102493
283248,103033
1948489,105368
1943401,92992
1948311,102463
2051804,98772
1914855,104502
2065651,1090657
2386754,952835
284559,96931
1938438,1090038
1934704,109092
2074317,109826
2063322,110551
1940725,112158
1913737,115626
2088379,2684417
2259893,2685589
2065327,96633
2103173,96869
1948681,113189
1931706,93151
1917418,95351
1923112,95748
1912086,1872728
1947797,948938
1946124,949929
1919843,97609
2269806,100613
2387671,1087315
1932058,108829
2773360,101682
1917667,104015
2074839,105083
1937965,107829
2070661,2683666
2780328,103159
1941178,104538
2055165,1091785
1932066,110610
2063852,111096
2061997,113681
2775113,1703397
2050443,2685708
2062262,948453
2055985,958164
2756917,96176
1915432,98480
1923483,102372
1925695,102595
2773175,103437
1949008,105042
1941265,108288
1921471,2146673
957649,954862
284927,95727
2759215,950673
2053079,96468
2118845,104535
1913741,950858
1926485,102160
1941176,1090734
1921552,96566
2068641,104299
1937513,948932
1922893,949400
1919347,91341
1951710,96203
2059921,104163
1932394,1088643
1937876,114681
2112625,95732
2102919,100932
1916189,105654
2682914,96839
2054429,101937
1917613,104553
1921469,2146680
285102,98240
2682887,105536
2063501,110553
600068,952067
2065425,953830
2086891,1084657
2274377,958134
2051956,96596
2069306,101232
2127858,106729
1938660,114672
1913641,954427
2056137,95862
1941950,102532
600028,954802
1924320,96083
2051348,96471
957456,1086282
1938434,1091501
2050290,109986
1925529,93485
2082459,97767
1932551,953237
1923565,103560
1942223,115396
1916831,115721
1923810,2685930
1947796,948722
1946978,98047
1938104,103931
1945969,105726
1916083,107986
283010,952014
2104709,1085978
1937473,1091496
2203987,114001
1917168,114014
1920938,2682592
2380531,2685617
2123724,951815
2194835,2685407
1924568,1091487
1921474,2146675
2063213,2146678
1940427,100917
2090613,112741
1948506,2041563
2793611,953772
1924856,96686
2258420,1086336
285191,1087793
1948680,114446
1938215,114812
1926853,96806
1925667,103253
2055330,103634
2082872,104103
2089876,1089528
1950894,1090109
2077413,2019951
1941264,106153
2063129,108671
2067639,1091043
2057807,109929
1923352,110628
1939003,114353
2063139,948938
1918823,953177
2051557,97416
2082811,94698
2194078,95710
1914644,100746
1934567,100827
2077332,2685829
1927851,958002
1941639,98318
1921472,2146674
362544,102607
2060084,105143
1942349,108549
1915804,91282
376401,949183
2090357,98160
1931898,953568
1924094,98061
600124,1089463
2089466,87961
2063098,948722
2068096,100372
1914370,102189
2056532,104226
1940219,91855
2089628,104103
2127846,107112
2053317,2014976
2384936,96727
1931729,97431
2258856,2682246
1938795,953032
1946786,94127
2678709,105536
1947916,106170
2055997,951876
2070051,99386
1931378,104721
2051498,97930
356412,103657
2074546,104564
2077697,953599
1926783,103955
2102714,106825
1915413,93861
1920576,1084639
2061278,111423
2774802,1703649
2382248,2685657
1935634,948436
1940424,100919
2069633,1087581
2110383,94031
2055927,98434
2070651,99111
1942296,109775
1932414,957309
1934426,97093
1915191,103038
2269760,950125
1914693,953834
1940314,106642
2053552,954065
1926188,98170
1946028,95083
2386570,103437
1925400,1091759
2054310,95525
2092733,955628
2065730,1872714
1925835,105366
363842,109157
2051089,94856
364253,960078
2194823,2685414
379465,98259
365149,105523
2052924,105812
2118280,108031
2065530,99046
1915183,953011
2065631,99269
1947178,99463
2671102,104688
2091510,1090261
1931709,2020668
1937315,948911
599684,95150
1925528,954066
2052911,954414
2068584,96982
1933115,1084228
1941399,1858057
1913542,98405
2070024,99020
1923540,101914
1917788,1722559
1913667,107354
1932618,2014949
2062865,948403
1946195,958606
2086692,103562
1943577,105430
1949663,953568
2053524,1090511
2052757,96822
2070948,97636
2120172,103557
1916777,107031
1922940,2024943
2268082,2683763
1925745,952494
2084946,95725
2077600,99456
2386613,103437
284822,102221
1943134,98647
1945497,100894
1922281,102332
1946460,102344
1919448,113897
2750072,954810
1913537,105041
1920019,1090605
2075115,1091976
2083740,1091299
1951292,1091496
2774607,1084747
1923041,109545
2757829,111934
1950402,115120
2057070,2038582
2203171,2682385
1945594,87488
2062977,948938
2678914,98682
283241,96569
1948521,100671
2111975,91968
1925700,105042
1941675,92200
2075077,952437
1925714,102835
2387313,100262
1920032,102995
2747842,1090403
1912455,92073
2054441,97467
1952218,99738
2062476,112606
1914765,1085918
1932546,2159259
2052893,103211
2780300,105390
2386035,1090885
2062637,110060
1939845,2034263
1919100,97673
284062,103632
1946641,950482
2081756,952557
2104722,1091203
1917065,95758
1917684,952485
1921475,2146679
2062249,1091285
1946606,2156686
2092712,955629
2114986,107664
2196112,2685794
1948987,2685809
2058787,951133
1933387,954577
1926884,954671
2121236,96728
2124830,98099
2749426,104911
1951680,113670
2069831,92937
1926468,95812
2054424,98519
283581,99546
1937479,949452
2750073,958624
1942294,108706
2075133,1089555
2063176,2146676
1921086,952276
2056059,102099
2382454,2682216
1940233,92413
2070094,93525
2051226,97080
1916788,92313
1927668,112034
2055535,953163
2750137,96496
2056073,955024
1914597,100463
2071492,953312
1941644,98352
2067963,1084131
2070267,2011594
2054726,104545
1943269,105450
2089929,1090473
2059230,110095
1939654,113914
1927082,1894584
2750718,2034263
2273205,2139915
1948402,2685535
285005,954537
1947261,111713
1914864,952208
1935488,91776
2069411,97817
1938160,98789
2051596,101828
1923434,1091443
2195430,109956
2093892,2685894
367151,950290
1927543,95059
1949747,98521
2090200,99646
1937983,109997
2065190,93629
1940457,948480
2088904,105614
2065174,1091741
1932390,1088621
1932991,100398
2383566,104329
2086552,109986
2750940,110479
1937879,114956
2069983,1895154
1936441,951530
2066419,99268
1947723,102461
1938093,103916
1921216,110140
2066594,952403
2054266,104313
1932470,951032
2082132,97848
2085954,111514
1951062,952532
1944919,100187
1942213,111097
1915247,114211
2066120,2047732
1943578,100207
2063101,111443
2748069,949332
2062970,948722
2387896,1092032
1945597,87474
1918872,956830
1920869,94233
2084826,113189
2054320,952714
2262906,2683890
2068674,104860
2113472,953054
1934459,95549
2052128,96770
2069824,97000
284408,91812
375136,97141
1924384,105604
1936045,107233
1945987,2682180
2203299,2685680
1949450,102612
1923450,1087450
1927899,1090303
1952120,1890180
1931714,103467
2084816,106248
1945701,113019
2261379,2684815
2067821,104664
2393222,2685797
1932299,108571
2080743,2015013
1940332,99620
2087000,101535
1923339,112647
1937862,1088803
1942055,1091801
2386609,952414
2069124,96085
2057948,110434
1920546,101519
2066318,97514
1935600,106997
1938967,107747
1938381,1091287
1934456,97233
2070786,98572
1915173,100438
2054929,97085
1944230,103338
1923192,106248
2194815,2685413
2054162,94609
1950570,960059
1945991,101770
1935621,93610
1927159,104619
1951600,109887
2071960,1086573
2091439,115708
2272801,89646
2085400,949907
2077233,951688
2708300,952473
2052829,96966
2088613,1100456
1949414,2685809
2072297,953343
2051003,96549
2065644,97229
2090199,99646
2090470,109881
1921255,98928
2058016,111193
2056564,1884052
2082782,958549
2060335,96607
1939220,1086844
1922282,102531
2246524,106538
2063138,106924
2068821,1163128
2678810,100470
2385829,104708
1939532,948853
284391,952207
2386992,96954
1949477,97775
2066301,104094
2111226,1087413
1940232,92415
1913647,114057
1912318,949670
1925728,101812
2066395,2682662
2083943,948682
600090,101643
1923814,102388
2757882,113108
1933533,955058
284695,96270
1949431,98061
2058948,115257
284656,104332
2393183,105473
957576,1086283
1932071,1162339
2070332,91883
1941727,954947
2053426,1859869
2059980,103585
2218364,104721
1945493,98902
1945768,101119
2084819,110004
2064159,953032
2386933,97076
1912981,101176
2074571,106136
1933484,952989
2671111,97445
2067930,104543
2123741,106443
1945505,1091235
2748939,111486
2117765,112231
1943464,93122
2052710,94855
599708,949945
1934458,95664
1912866,1086205
2063366,114509
1927237,96990
2111578,948287
2065552,97793
1917467,105797
1922798,106100
2069295,100377
1927897,1087239
1914828,110068
2063972,113029
2078123,1086561
1946032,87924
1943270,105450
2078096,2682597
599621,99215
1945490,98901
2084952,100032
1927409,95430
1917657,103368
2052766,104212
1925824,105367
2057907,112590
365443,952266
2386722,103904
2261380,2684815
1944993,101709
2200495,103720
1950848,1087581
2260844,90610
1916367,951743
1949485,100188
1924508,102612
2056370,102646
2063192,110775
2088376,90426
283263,96749
1940141,92817
1916372,113609
1945923,103998
1914459,113073
2068708,93415
1939239,953700
2055987,102046
2050656,107393
1913824,110002
364169,952684
2068809,1726452
1950242,2159265
1918944,95010
2060301,95995
2199132,98407
2086799,1084074
599739,99206
302102,93530
1950705,96074
2076976,100320
2063161,108546
284968,109261
1937731,114403
1924527,1884069
2755028,2682248
1950095,101035
1943321,96384
2773153,96839
2059852,103291
1912066,109422
2757091,1720965
2110138,97225
1946011,102301
1941737,1100251
1945796,2146637
2778590,2683822
2392563,96848
283835,98661
1934728,92976
283007,102527
1922320,2018611
2384499,950618
2068264,106000
1938395,108112
1949421,1084085
1924540,953375
1943136,95854
2086131,113309
2382491,2683972
1913348,1725343
2080073,1858705
2063458,1091312
2051380,109765
2201566,114657
2072774,114870
2203077,1875955
2054420,97467
2062550,108766
2386678,96839
2679335,1864949
2678645,103608
1942159,1084773
2082347,1088898
2062975,113327
1939651,113612
1914674,96342
1924098,104703
2115216,1088073
1947361,109279
1947550,113654
2068604,94740
1917710,97929
1949895,103687
2057892,106253
1936758,950871
2052031,97226
1922925,1090657
2082603,95928
1925666,104796
1920058,1719509
2071546,2019951
2071434,100534
1920784,103895
2057628,1090677
2671201,2685928
2068185,92423
2091498,1090269
600009,109974
2386502,103608
2063970,114099
2753604,100902
1923329,106379
1951617,99800
1921314,104885
1919532,2144560
1938149,105370
2086908,101548
2386927,1084217
1940008,102870
1939245,104797
1948284,113161
2052071,104703
2051267,1084665
2242503,115311
2773184,99572
1936233,110225
2089126,105929
1947105,1884128
2054592,952715
1944231,104161
1945669,112675
1949001,104796
1947116,113304
1947976,1867860
1932959,2685610
2067117,101068
2059637,103739
2386513,104067
1931716,1163149
2059842,96149
2055731,104126
2386646,105462
2082028,1084133
2087404,1084686
2067121,2026640
1939631,102327
2053541,100765
1931758,105706
2773171,96839
2386223,107243
375800,2136692
284413,87906
1924041,952877
1917412,954207
2052117,99107
2077172,102402
2070803,103253
2119444,1091945
2221144,114039
1914549,114412
2059088,114608
1940222,91736
2051955,952420
2110330,957323
1943254,95587
1949802,98902
1945757,105746
2260824,90246
1919069,101443
1943559,103016
2194188,92582
284427,95603
957442,92809
1944339,111174
2110432,115288
2055788,953431
1922927,101918
2069191,93105
1944970,101700
1924579,1091017
2387734,101084
2204076,2685639
1916405,89033
1935970,949929
2253318,114085
1935969,949929
2071206,951886
2057829,108525
1932623,2012732
1945658,2684671
1923026,948823
2063352,112252
2065171,1894593
1943660,2157017
1940871,95056
2055372,96791
2393282,99123
1927454,95649
1940234,92414
1920958,110403
1950194,97237
1921296,103005
2077028,1091531
2093482,105530
1917041,1727133
2756030,2684335
2074277,951265
1949800,98901
1950459,1094407
1946644,951079
1931901,953670
2069930,100948
1937861,1088802
1913138,1086577
2772837,113108
1943689,1894589
2071564,2019951
2070336,2685984
1950316,950303
1939628,96926
2747800,99205
1925975,954024
2773179,96839
1951118,105575
1917702,92196
2052812,95311
1943244,99393
2056565,1091017
2071699,952615
1912897,102104
284681,1087046
2052887,1086577
2084870,952163
2070715,954711
1949107,96270
2051680,96625
2678680,99572
2383332,102768
1932622,103096
1927957,1884125
1919509,949190
1915176,103190
1920289,99613
1915364,102841
2071246,97134
2056614,99544
1939563,115600
1937839,93389
2071856,97348
2387199,98490
1923478,1092033
1929010,101799
1936508,948233
1941631,98319
1943098,109887
1945813,112150
2063686,950160
2387910,952357
2068924,104972
364517,106267
2071789,953819
2245085,1085080
2076963,1086252
1935296,111420
2071625,100894
379172,101290
2067724,102518
2056593,103403
363572,108068
2750943,112782
2051091,96312
1936189,949670
2110434,948776
362911,98265
2772174,952697
2056529,1094961
1927433,103061
1925204,108031
1913536,1090057
1947118,114758
1925441,115365
2266753,90307
1917449,95119
2071243,95913
2087646,100561
1941830,101554
1936432,108281
2392965,1726451
1940124,952107
2683036,100027
1939236,104817
2063123,106924
2051288,1091206
1938706,109987
2069670,2682595
2052874,95537
1949136,97208
1926483,104535
1943623,106230
1945709,112915
356465,2685930
1943332,103036
2050973,97002
1940122,101086
1925207,108031
1949339,100561
1913801,108969
2054161,94612
284631,102875
2050997,97177
1921373,96692
1914371,102872
1922833,1091266
1931969,99467
366767,93147
1938467,948955
2053059,98391
2080889,101584
356376,103518
2069879,1091082
2055621,952569
1946508,100495
1942310,108547
2089442,1086850
2123721,110924
2062761,115063
2071307,95805
2208625,112660
1941486,102774
1927427,103225
363628,948932
1943461,1084642
2066146,954903
1950072,100226
2794299,100182
2051692,103342
2052744,98945
1945706,112850
1917423,94163
1935685,106326
1945546,113511
366983,2685930
2072298,948890
2087639,95811
2078194,952740
1922999,104395
1935798,115602
1913829,948935
2077015,101313
1924396,102185
1920961,2683657
2114613,87614
2060323,99291
2091026,100280
1917113,958110
283417,101837
2054563,105923
2386847,101910
2053282,103263
1943241,105503
1931945,108183
1948712,115022
1914554,1884118
1947554,949862
2385080,97227
1924977,100957
284622,101764
2084098,114032
1945986,2682184
2387233,951886
1914857,1090004
599609,105966
2708275,1084639
1932389,1088644
2208598,109675
1940224,92619
1952149,953597
1950145,101754
1913731,109381
2791155,1165512
2116106,949227
2069090,953017
1937478,957070
374500,100825
1926237,105443
2386397,109885
1935209,110697
1942329,114832
1948710,2028189
1946070,948767
2387544,952881
1930813,95581
1932605,97727
284662,105436
2086148,114202
1918977,103464
1925814,1091468
2756036,1091890
2070352,93022
2674297,95754
2673200,102576
1932077,109668
1943139,97602
2055401,100430
2063211,108204
2063712,1091503
2757546,949682
2778263,951885
1921423,102008
1923842,100380
2201788,106379
2258966,114011
2062958,114338
2382754,114998
1933113,94475
2052727,95206
1933462,952989
1942440,110784
1921470,2146672
1945412,954258
2059844,1083366
1944233,104146
1919574,107283
1936575,115434
1920093,2682366
1922202,94082
2071373,951755
2064112,114012
2074567,2685838
1935487,91786
2081001,955783
2258412,1086303
2091359,109899
2753527,112477
2673005,1857085
2066421,96438
1912977,105072
1940406,100916
1927214,102377
1938858,112547
2058980,1866379
1913816,1894604
1925104,2683851
1932801,114573
2053379,1859871
2750697,99610
2062060,112638
2195463,2684650
1945727,2684670
1951534,98689
1936427,107431
1915316,1091283
2085971,114113
1917117,1866129
2084036,950564
2052958,93491
2062930,948600
1915096,954696
1940119,101088
1925904,111077
284805,2031062
2052539,91412
2791123,97077
1943080,953810
