item_id_A,item_id_B
1932612,102536
283201,104185
1922316,105674
1948158,107942
2081445,1087272
1940438,112174
1935300,113928
1937002,2683942
2059248,950367
1923926,953093
600105,99588
1940565,101952
1923816,104585
2103276,1952588
2384113,2683836
2052358,92937
1922246,94843
1927587,954536
1923475,957079
1924550,102400
1925703,105077
1946083,114313
2064910,2038146
1922802,2038590
283022,92127
1937674,948835
2061043,949526
1922251,95070
2062398,951373
2054160,954421
1946178,97150
2106242,98577
2383813,100179
2066469,100732
2052546,101290
1921441,101816
2051300,102562
2062386,108040
1918640,1090278
2080476,1091229
2063055,109374
1935339,111416
1912358,114587
1916508,92429
1915512,93205
1938442,949487
1922885,950655
1916364,951805
1946022,95277
1925006,953487
1946029,954454
2387219,958523
2052506,96005
2051400,96471
1916918,99000
2749361,101683
2680580,101695
1915187,102989
1942783,109000
1916856,109106
2204839,110454
2080716,111745
1938453,1163198
1935637,951022
1941146,953597
2386681,95517
2056492,96331
283560,96621
1916954,99677
1925073,100048
2067611,102668
2062638,107014
1938806,107395
1947607,1089437
2086724,93632
1943607,948857
2066234,95071
1926134,951770
2103247,953288
1938134,953344
2077875,954415
1922905,957973
1913070,100427
2087747,102405
1917609,104677
1943274,105145
1934681,1090653
283125,1092161
2194688,2683753
1944347,92618
1944214,92757
1927205,952554
2051848,100242
1923414,100655
1919980,103649
1948319,105314
1948161,107945
2051256,112954
1948697,113901
1922686,91290
2057631,950351
2052109,98033
370583,98058
1950193,98381
1933488,100358
2052632,101224
1944510,103024
2386466,104685
284383,106125
371392,107473
2061303,108294
1938352,109818
2124652,1145522
1944345,92615
2052723,95199
1946979,952059
2065416,953266
2051536,97398
1915657,99303
1918945,101754
2063171,106766
1918642,1090277
1938382,1091287
2062971,114560
2104752,1703235
2076913,2029807
2052549,2683957
1922215,93447
1921392,97203
1918965,98446
1932994,102071
2056586,102572
1949419,105983
2049602,106825
2124865,1086256
2077453,1087203
1939080,115421
2749743,1716261
2053496,1872712
2197701,2682297
2067036,91515
1923905,91898
2066682,92697
2086166,950498
2054585,96775
2387157,100362
2087753,101943
1915181,102999
284555,105407
1923056,106232
2103960,107175
2385374,112881
2066468,1892975
1951392,2685435
1928421,94606
1921301,953515
2104356,99346
1923781,103163
1921389,103274
283341,104416
361800,105504
1938346,107639
1938319,108617
2082738,1086848
1919214,1090530
2052938,1090767
1927372,114514
362222,2683895
2058993,948766
2069193,954874
1941969,95695
2056024,101192
1932238,101234
1945924,103998
1922314,105420
1916535,1089709
2208345,111833
2054943,2157042
2207951,949648
1915326,950475
2086139,951244
1949251,953660
2200831,953834
1950798,98172
2386669,104367
2056293,104880
2385697,107258
1920239,2024950
2383249,2685778
1937539,951678
1952195,96214
1914646,97884
1945949,101149
2392583,102221
1943456,103885
1944699,105375
2083725,108137
2066348,1086290
2260817,2684174
1922884,950654
1924830,102291
1921439,104137
1926135,105064
1950604,105577
2076780,113719
1923536,92780
1944841,93979
1916006,953773
1915459,95706
1924975,97672
374317,98443
1916748,99616
1939830,102962
1925740,103500
2748224,105577
1924849,106006
1922683,1083212
2071529,1090771
2392374,1094404
1916545,115017
1915510,93201
1922895,949429
363634,96647
2386497,103608
2119552,103719
1950608,105577
1941415,1090928
599745,112202
2061290,112881
2384438,113169
1947688,1888801
2052550,2683957
1919118,93153
2050648,950574
2088486,954462
2052536,97380
1949746,98520
2091005,100251
1944690,101441
1925577,102806
1952049,105577
1919646,106698
1920559,1084637
2127819,1888801
2272619,2684578
2119379,92272
1950789,951770
2053056,952505
2078084,954496
2067293,95704
1915689,957285
2196231,95853
1941763,98523
304535,99459
1949148,99670
2793517,99852
1931724,101791
284362,102100
362385,105427
1941814,114765
2072339,1884124
1932550,2159260
1938737,2685565
1914775,93715
2386543,951682
1946821,95246
1941773,98521
284669,99350
2071165,102989
1924109,104174
1942419,109753
1924489,91371
1914790,94634
2077251,953640
1950683,99486
600058,99583
2055081,102310
599594,102527
2054395,107226
1915302,1091282
1943627,114051
2085953,115415
2258027,2682227
2082593,90636
1924794,93168
1928086,953149
1914782,954019
1914787,954095
2069052,97585
2052594,97758
2088750,104133
1917605,104723
1945916,105876
1917367,1083196
1925389,1086977
2053340,1087361
2070571,1091998
2084713,109919
1927682,112041
2074796,1722460
2204842,2685590
1922216,94214
371928,950358
2392571,952165
2387460,99653
2392713,102889
2085930,115347
2079291,1170888
2383229,2682232
2790664,2683611
1941905,953798
2750067,954966
2054843,95702
379099,101411
1943209,102959
1918923,105658
599666,106050
2063061,109374
1952026,2683693
1922894,949418
1939242,953542
283457,95452
2386645,96384
2071069,102366
2056350,102737
1932566,103396
1918922,105745
1932049,106357
2074652,1083207
1937594,1086204
1948777,1091048
2272851,1091344
600454,110793
2074806,92316
1941984,951808
1927429,95596
1920348,95676
1947713,96339
376215,98996
1932626,101603
1932223,101793
1933008,103088
2118713,103603
1917607,104706
1927204,1087123
1939919,114352
284423,1726436
1927592,2011573
2055609,951708
1928418,95247
1948324,96291
2054584,96371
2078142,98795
957626,103452
1928294,103488
1944973,103656
2056071,105589
1919097,1091972
2062430,110502
1948696,113843
1915334,1476635
1943261,1952583
1946808,93380
2050696,950568
370444,95602
1944917,96203
2751053,103135
1952181,103835
2069294,105605
2116088,108916
2085974,112246
2758956,1857095
2116394,2034532
283213,93291
1927566,93495
1927578,93687
1932562,101551
2791149,105144
2074031,106766
2772479,1090684
1917947,1091000
1914337,1091498
2065732,2136688
1918592,948851
2673205,98006
1914591,100467
2052755,104662
2051315,1089471
1950160,1090621
1919656,110715
1917125,2136785
1927721,2146634
1919077,94739
1949936,953798
2066983,955201
2052878,97101
1940242,98218
1918958,101733
2056559,102684
1950048,103240
2071937,1083378
1915313,1091295
1945557,1091403
1914627,109342
2204487,949743
2087623,952080
2753696,953926
1924863,96074
1932434,96649
2682910,96930
1942964,97304
379287,100326
2090025,100889
283191,102310
2052775,104662
1914544,107834
2387089,1087802
1942749,1088597
2685727,2683965
1922995,2685986
2069194,93597
1927519,948084
1935635,951041
2070138,95234
1919107,958101
2052661,97090
2075076,97329
2071615,98581
1927189,100938
1924330,103692
1949254,104677
2052496,104735
2117175,104959
1948528,106128
1924491,1090321
2070790,1858036
1948522,2042089
2272406,93944
1923973,952027
1949035,953149
1935032,96244
2270115,99596
2060044,100444
2387533,100675
2062557,107368
2788302,2682669
1942695,95075
1922271,96104
2051552,98008
2054573,101137
363601,101606
2050710,111380
1919546,111430
1945562,111519
1938670,112872
1938687,114685
283732,114955
2068329,93478
284663,952722
2054396,95510
2054330,96535
1914606,100488
2678451,103663
284106,105472
2075098,108413
2090024,1090429
2050493,109059
2051374,111744
2747964,114805
1925943,93114
1942747,949058
1917763,952671
2386558,95517
2115594,97432
1912356,102903
2053049,104868
1950790,105064
1931810,106912
2061306,107180
2272798,1091344
1925833,1091470
1942423,109751
1938465,110501
2385893,114401
2050282,1163161
1913204,1704334
1915458,1867009
2068650,92385
2113105,948711
2391808,95587
2055949,958171
1947691,100047
1941185,103246
2052939,104838
1951923,105347
284525,107343
2387168,1089567
2078013,1703236
1913207,1704334
2751155,92619
2066199,94494
2076120,948697
599938,95321
2122393,98131
284741,98763
1921267,101916
1939599,102796
1943383,102810
2708233,103572
1918926,105809
2049812,108609
1920192,1089505
2119521,112139
2062917,112532
2066016,93046
1917015,93441
584289,95276
1948896,952875
1923415,95578
2054421,97889
1943135,98644
2780380,103728
1927410,104369
2066302,105147
2386230,108298
2053403,1086956
1940439,1091055
1913355,1725343
2055700,1864947
2056600,1884049
2708070,1911988
2054470,953163
283035,96183
2054366,97069
2387563,98428
1925602,103422
2773324,103618
1917464,105730
1925474,106699
2220211,106724
1914989,107684
1933265,109986
2112274,113511
1915272,114494
2069652,2034256
2198091,2682306
2673182,2683899
1917457,92939
1922248,94130
2759312,948928
2058725,949182
1942227,949637
1943203,952650
1916538,957972
2682859,96930
2068316,98256
1945838,98261
1931955,99112
2387030,102701
1943357,103184
1915182,103275
1921399,103349
1924862,104342
1924842,105758
1927404,107538
2268959,114882
2068103,1867861
2262384,2682485
2780378,2683906
1915879,91422
2387619,94424
1918593,948856
283228,958511
2073240,99345
1912022,100383
1949139,101137
2387808,102617
1941418,102721
2051691,103740
2053502,105840
2071462,1083176
2107240,1091257
2787333,109622
2061301,112891
2671254,2682300
283210,91897
1920818,952219
2065940,953371
2386664,95517
1939601,96567
2069017,97290
370195,100073
2056588,102902
2387186,103135
2683056,103728
1952054,104695
2074032,106766
2068041,1084133
1938423,1089652
2061357,109563
2067696,2011600
2260472,2130403
2756647,2683899
1924828,95738
361426,97313
2065634,98103
1915447,99949
1944513,103035
1917663,104306
1950551,105674
2119485,107834
2075989,110312
1940494,113458
1912209,1872717
2791136,2024937
283124,2034266
1927617,949623
1922223,95036
2049443,950747
2055769,951754
1915477,953067
283907,95537
366589,958560
2069229,98495
1918569,98669
1943319,102476
1914571,103220
2078196,104510
1939610,104766
2055624,105580
2074933,105707
1950447,110715
2203993,2682313
2268475,2683815
1947389,950150
1925558,953988
1922212,954261
1924549,96078
1912503,99443
2384751,101309
1950598,103347
1946847,106650
2054980,1087124
2384883,1089439
2062575,112139
2124723,2018603
2084161,2159265
1942768,949087
2055928,951724
2124033,952135
1939696,95233
1922291,99122
2054767,99180
2054721,103993
1917369,1089434
1924819,110225
1916922,1703398
1922899,1704340
2065926,1882662
1942765,949047
1933325,957077
2052030,97226
1921411,97904
2052534,101414
2052556,102143
2074599,106119
2071303,1084059
1932393,1088542
1913832,108948
1938421,110502
2775075,2143156
1940662,91988
2069643,953489
2078185,102616
2387060,102714
2055078,103368
1933459,103785
2793630,108294
2061314,108298
2114841,1092114
2061587,111752
364931,1894585
2052701,91377
1920966,951110
2773295,954311
1916924,95531
2087649,98035
284507,99138
1943278,99392
1939593,105631
1941005,112139
2051287,951746
2052694,955187
2069316,96110
2053222,97280
1915457,98491
1915666,98494
2052830,104888
283179,104899
1914495,108046
1944896,1086223
1913675,1090185
2062502,110063
1942312,111332
2386252,111477
1916570,114621
2386401,114739
2197995,2682669
2068154,93247
1942777,949089
2049076,950043
2052525,953928
1917481,98578
1918634,98704
1943459,99683
1952129,100335
1943591,100574
2386725,103890
1939894,1100468
2385311,948921
2077694,950132
2749240,952359
2067029,955170
1942053,958516
1950712,100569
2070047,101137
2069161,102484
1926508,102656
283236,103437
2089585,105665
1927182,1086188
1935644,112606
2063277,113933
2085511,115578
1925946,93094
1917420,93760
1942428,949148
283327,952752
1945500,953839
1943257,95566
1914673,96342
2052855,96822
2750717,97467
2068202,98980
2054468,104216
1941775,104749
1938366,107638
1939575,1090748
1943434,1091002
2075826,113748
2121841,115240
1916569,115765
599619,2157044
2194090,2682548
2751147,87563
2272762,89654
1925931,93088
2063773,949990
2103285,953192
283424,95507
2053450,957079
2068791,95947
2386567,96839
2052763,96930
1921388,99341
2067879,101139
2065976,101763
1925747,102788
2054519,103496
284429,104820
1950615,105201
2773154,105589
1940752,108710
371187,1089464
1923794,1089568
2057623,1090212
2236764,2146639
2273893,2683960
2218092,2684796
2105320,93186
283448,93341
2384635,951436
2076687,95237
1920169,952586
2067291,953363
1924199,954887
2671361,96567
1921408,97344
1924125,98365
2054527,102325
283227,104145
1939906,1086851
2079863,1088560
2380845,1090929
1920056,110689
1946130,949204
1920575,953034
2778238,96839
1926240,97429
2065164,98494
2393254,101750
1916930,102145
2054309,102536
1941877,102538
2055956,103240
1929545,103620
1923408,1086161
2069435,1089334
1942424,109748
1916591,111233
1937872,114298
2269522,2683828
1919639,93296
1928382,952015
2257869,953248
2089426,953559
2116038,956424
2055643,958159
600433,97577
283312,100325
1924836,101702
1932611,103186
1934680,104075
1919296,104569
2065871,106009
2054413,107148
2384169,107196
2753286,107226
2058061,108179
1927212,1092021
1924620,1162350
2209519,948117
2387075,952465
1928417,95248
1923466,957079
1922910,957978
2081572,96213
1943279,99373
1932978,100403
374822,105306
375371,108732
1935306,1088574
1912856,112889
2062583,114116
1946013,95084
1915436,95431
1912980,101176
1932599,102418
2393261,102714
1924829,104024
2123715,106464
2071133,1087811
2050600,112679
1915019,114189
2105779,1892957
1927585,2011571
2194158,2685887
1916505,92430
2052339,93280
2055520,951708
2088924,952823
2094503,98408
2078839,98508
2392541,102169
2675742,102950
1943318,103723
2065625,105306
2109927,107605
2086261,111280
1946109,113421
1927106,1892967
2055668,2025651
2196999,2682226
1919641,93264
1946771,95089
2077158,952539
2065925,95660
1921397,96034
2392487,96034
2124684,98762
1919881,99191
2753967,100989
283339,104485
284428,104828
2084004,1090213
2103964,113153
1939126,113489
2063491,114210
2064209,1170897
2266535,2684048
2074322,948262
1913720,950868
1939163,952145
2052971,952175
2090270,96213
2055955,98695
1916188,101357
1944923,101648
284706,103370
2080907,103500
2387612,1089352
1939106,109369
1927314,110194
1914477,2682168
1920297,94570
1938788,951198
1934571,952016
1912827,96071
1919690,96535
1944957,98305
1944968,103117
1933060,107391
2062460,108062
1941224,1088546
1939207,1089575
1914489,114001
1932512,114238
2054315,92619
2089124,952589
1915630,952885
1947970,953804
2053098,99653
2791150,101023
284777,101081
584277,102716
2387185,102937
284318,103189
1943291,105559
1947604,1083239
2077627,1084664
1948278,1091062
2058572,1092115
2385673,112244
1923632,1145511
1939928,115745
600470,92195
1932995,952264
1913642,954510
1949322,96930
2050972,97002
363874,97418
1938130,97987
2065532,98154
2052063,98340
2386623,98795
2793490,99431
1917552,102444
283254,107917
1913676,1090200
1920214,1090472
2071648,1091022
1916604,114044
1927582,2011574
1951112,2159259
2067199,91945
1941799,950228
1933357,954155
1943277,97171
2386748,102209
2055929,102366
2090255,102749
2774824,103842
1943458,104187
1926774,105985
2064348,1091300
1940743,112120
2386423,113108
2051403,1882674
1914984,950065
2065229,95121
2678775,958114
1921433,96666
1938133,97988
1941186,98995
1944932,99586
2055964,100433
1916488,102079
1921416,105025
1943276,105086
1919325,105558
2054570,105923
284575,1084131
1941012,108806
2063565,1089657
1937482,1091050
1939893,1100276
1949986,110563
1944704,2028446
2069525,2030594
1918763,92079
1948779,948129
1920083,950979
2071036,952165
1921513,953768
1924486,98030
1927304,98165
2386560,99380
1917092,100428
2387047,100880
2074951,101376
1949658,102285
1917097,104479
1916572,106941
2049411,108375
2056375,1090928
1948453,109474
2393239,2146615
2384310,949674
1922906,957997
284733,95923
2052920,96274
2069538,98600
1925030,100092
283169,100234
2083109,103089
2678715,103608
1924324,103628
2078160,104342
1925286,104387
1932585,105435
2708088,107180
1915948,107219
1925158,1090867
2065427,1092157
1948507,2041560
1923472,2137892
2750579,2685498
283121,92013
1935636,951043
2070027,952315
2071164,953242
1944303,96833
1932607,101604
1951500,102716
2069565,102749
1916576,106255
2102961,1083179
1912822,1090631
1935273,110994
1937960,115131
2077176,1883961
1947606,91335
1940664,92011
1938536,952735
2051540,953610
1944931,99669
2391803,100672
2117426,100898
1913624,101668
2387035,102046
1943212,103694
1924229,104731
2105891,105435
356461,105508
1937970,106304
2055210,1089526
1918524,1091020
1916053,109623
2055111,1892276
1923027,948823
1920793,952202
2065113,952247
1914604,953640
1943590,95654
2194080,96005
2065827,96259
2068049,98237
363549,102165
2077705,103885
1924267,104695
1925446,107466
2063932,108260
1946950,1723403
2056961,1872705
2066472,91672
1941682,92966
2105180,956793
2682839,97467
2052706,99509
2051889,100718
1924848,101745
1931849,102355
1917828,103626
1921395,1091488
1919737,109777
2080263,111058
2063369,114705
2050281,1163158
283307,92336
1914386,93909
2058027,948137
1935561,948197
2062597,949319
2252592,950508
2051346,951673
2052122,952653
2056612,952976
1925543,954061
2052424,955202
1938189,95730
2753631,97467
1920249,101756
2682956,103608
283090,104991
2074574,110154
1915195,110313
1919581,110681
1927628,949618
2393064,950241
1938801,953042
2682933,96384
1931853,97755
2065977,98009
1931908,105030
1939103,107029
1927692,110643
2062480,111691
2208483,2146638
2105886,94362
2113070,951042
1917934,952484
2748678,952502
1931988,952670
2071504,953606
2054374,95529
2055595,96977
363521,100584
1943133,102063
1949262,1084689
1941746,110209
2059200,113529
2063002,1162345
1932385,1163163
600259,2683894
584268,89325
2674720,948295
1940510,950951
1920816,952219
1952034,953055
2051948,96704
2120951,99566
1931974,103655
2386348,108016
1931941,108183
1945556,108894
1927885,1090542
364345,109791
2056590,1884050
2260809,2684054
2070375,92175
1937752,94249
1937546,952518
2749955,96839
2791146,97467
2078098,99447
2055870,100880
1951759,101149
2392998,101889
284059,103179
1915190,103240
2062506,1089652
1940995,112138
2058099,113260
2073971,1166340
2199225,1850104
2068801,2682560
284674,92792
2055979,951749
2778233,96839
2052935,96978
2082737,98303
1918433,99338
284773,100924
2054423,107196
1919486,108358
2383828,1086032
2078040,1091810
2123683,109417
2080298,109910
366138,110808
1941800,110854
2057426,113257
2208001,113496
1940067,1722465
2267513,2685715
1950022,2685850
1924337,94080
2062887,950946
1926150,953514
1931707,96184
282972,96543
1941876,96880
2748308,97048
1949142,99588
1946530,101021
2052537,101316
1938096,101680
2386702,102209
1924782,104964
1915078,105293
2054403,107046
1933316,1089420
2199185,1089606
2055822,110563
2057961,114428
2794208,1882684
2268036,2011575
2053517,2012734
1943147,91619
2793603,93259
2113141,93844
1915402,94086
1927571,95345
1919842,96207
1925690,96397
1924834,96534
2077260,101861
1925983,104166
370070,105852
2096039,106598
1938217,108162
1916953,1084769
2772563,1089430
1916536,1089705
1912408,110563
1914817,113224
283909,2019974
284726,2684424
2054228,93553
1946105,948767
2673262,952440
1950360,953606
1945421,954200
1925523,954776
1915871,959553
1947967,96157
1915357,97439
2751608,97467
2056091,99673
1920941,101877
2052907,104212
1917095,104232
1923417,105215
2057944,106221
2059240,107471
2054714,92908
1927599,93693
2384434,949674
1932072,951186
2123306,951331
2387356,952000
2067296,952514
1944876,953272
2778235,96839
2055925,102366
283233,102503
283128,102749
1916086,107988
1941294,108362
369597,1084629
2050382,111176
1940042,112160
1917020,115119
1923903,91875
2386665,951709
1919098,951905
1941701,954927
1923757,95519
599776,95868
1931934,97859
1924111,98942
1921490,105413
2772559,1086032
2386689,1100464
1935727,115272
2748539,2039740
1945705,951076
2069357,96575
2079445,99855
1923782,102183
1947993,103064
367071,108712
2050552,108843
1915004,110278
2120226,1952591
1931795,94849
1920921,95112
1921425,951845
2089862,95597
2074668,95642
1919886,97191
2750536,97334
1949336,98035
2071054,99566
2077311,101293
1921437,102008
2067989,103072
1950545,103381
2386789,103437
584406,103728
1921304,105889
2067754,1084059
1918559,1084572
1932089,110612
2069591,1703516
1917780,1882685
2380578,2685521
1920791,952202
1919985,95862
2111444,96241
2082664,96997
2392465,97445
2124854,98419
1916321,101699
1915453,102942
2054846,103751
2076767,1089574
2062577,113433
1912453,2156695
2268492,2683593
1925941,92288
2052337,92644
1918768,93017
1916760,950528
1915635,95173
1917482,951759
1942011,97756
1938131,97990
1949143,99583
2056530,101674
1915440,104309
363574,104554
2077799,105865
1914762,1089700
2083835,108983
2086242,112475
1945702,114156
2056855,114247
1938964,115335
2076192,2685525
1933348,949183
2112541,953697
2760217,958155
283833,95849
1952289,100263
284475,104921
2386531,105589
1947551,108737
2749293,1089503
1912828,1090634
1940569,1090920
2104780,1092113
2062379,113018
2109951,113973
1943600,115271
2087976,1883984
1923637,2128534
1923988,92382
2062666,948261
2104781,950248
1915629,952880
2069137,953017
1922437,953138
1925555,95352
2068648,955051
1925698,96504
1933028,100335
1921135,101135
2090349,104368
1917640,104688
1939119,107395
2673270,1083173
1923462,1086973
2083212,1089568
1938432,1090252
2064781,109089
2058581,1091979
2086907,111086
2749674,1895459
1946429,949206
1941907,953799
2068989,954914
2749958,102209
1924086,103424
379232,104584
1931774,104645
1923047,106413
2066396,1086252
2086262,113029
1935331,113928
1932522,114238
1939235,1865643
1947357,93855
2074468,951168
1943282,105437
1932054,108732
1933333,1089604
1932467,1090259
2794209,1882683
2075791,2144444
1946649,948188
379453,952720
2112599,954013
2194177,954502
2708251,98475
2055631,99179
1921430,101959
2075064,103371
1949319,105462
1938461,110063
1935245,111058
2049555,111177
1947689,115782
2791130,2024938
283287,91336
2052631,91442
2070183,93603
1933116,93745
1913756,948868
1938272,96092
1916962,98670
2065018,99047
2077156,100289
2751046,102701
1934573,104562
283234,105641
1931739,105817
2086069,107791
2090622,108965
2385289,1091408
2058731,109141
365490,114763
1921641,91415
2122485,93215
2751728,949602
1945797,949907
1928371,953771
1921319,96893
1938161,98314
2065016,99047
285149,101008
2747752,102701
2111280,1090429
2053424,1095178
1935272,110994
1945699,112972
1943058,113165
2218358,114640
1923821,2685929
1940125,91972
2077775,93557
1923357,950241
2682884,951682
1917411,952157
1923641,96895
1949022,97084
2066529,98025
1925281,98511
1920188,98947
363548,99107
2052450,101316
1920939,101631
2386644,102687
1931965,102692
1921358,103442
2067561,103639
1943329,103906
1915310,108649
1938882,1091320
1919518,110827
2072171,113130
2391869,113672
1937874,114681
2063148,115496
1927333,92673
2055087,93376
2055713,953799
1921318,95771
2088778,97011
283422,97117
2067867,101715
2069091,102149
375240,102591
1931711,105379
2074286,107605
1916961,1084586
2050279,1088640
2089865,1089483
1923486,1092012
1925440,109268
1940035,109422
1951455,112165
599797,1865624
2196789,2146631
2068883,94819
1945944,952531
2052721,954047
1924197,954887
1922904,957985
2391527,96997
1948739,100095
1950728,100626
2071605,100894
2675698,101045
367340,102135
1918967,103348
379198,104812
2072050,105302
1947917,106155
2057793,111521
1939612,114755
2050439,115735
283178,952762
2051310,958124
2682907,96384
1913074,96645
284061,97049
2392750,97398
1921410,97903
600059,99492
2071536,100902
2778241,103026
2055439,105293
1918964,105653
1931812,106210
2381893,111176
2053445,2136688
1946034,87906
2054763,92905
1940661,93117
1937844,93434
2068152,93521
1914692,953839
1912343,954508
2077920,97929
2078064,98179
1920879,99699
2067875,102235
2118377,1090226
1939114,114535
2056675,1719510
2070350,2685984
2272601,90471
1917410,952159
2069239,953237
2780323,95517
2054696,96727
1943440,97457
283130,98479
2056518,102353
1949440,102434
363568,106911
2067301,1084145
1927371,109447
2062602,110474
1933068,112975
363424,952215
1945501,953834
2069160,955233
1914733,957990
1915448,958164
1916815,98167
1932974,100401
284224,101409
1932041,101939
2068566,102813
1938532,103180
1924265,104393
1942022,104517
1939662,106923
283580,1083267
2051375,110706
1938864,112231
1915001,114406
2051835,2683840
2087003,2684106
2070275,94040
1942472,94789
1917408,94871
1946783,95063
1944352,95106
2068825,96394
2072045,97348
1917483,98579
1949149,99541
1938191,103280
1940471,106171
1927933,106881
1938805,107805
284709,1084134
2066297,1086252
2088439,1088961
2089850,1089483
284713,1091041
1913759,115602
1932086,115654
2065821,1852807
1917723,1875319
2056580,1884048
2274348,2682296
2056323,952383
1933191,954880
2386716,96491
1943589,96972
1951555,97756
2078037,98648
2072033,99544
599777,99615
1941161,102871
600197,103516
2072054,104277
2054549,105238
1942059,1089572
1951293,1091050
2769573,111111
1943059,111783
2386249,112895
1914454,113069
1938657,114457
1945554,1717978
2750031,2146630
2086709,93796
1915461,952649
1938171,95737
284125,96187
2065747,96889
363489,100196
2672910,100976
1926591,101205
1921323,102413
2074844,103033
1917094,103468
1918992,103665
1944453,115797
2101454,2682382
2069681,2685843
1922197,93636
284732,949796
1927185,950132
283546,95489
1927425,100132
2068633,100897
1917400,103784
1920808,104222
2386776,105119
1924026,105317
1948415,108987
1944334,110996
368986,2683590
2750578,2685504
2201102,2685552
1944840,93939
1939918,949403
1925582,95753
1951034,96184
1941648,97468
2068320,98092
2778989,98981
1914594,100474
1916352,102661
1945900,104444
2049718,107203
2056563,1091019
1918645,109575
1932893,109842
2057717,113529
2751050,1859125
2754403,2685410
1933349,949183
2051885,951909
1922434,953137
1912595,954224
2077896,954816
1914723,957977
1917782,96358
283322,96447
1931743,96989
2068872,97513
2066238,101688
1924326,102447
1920417,103457
2066023,105425
2054370,107119
285138,112204
1935645,112609
2049723,112679
1932997,1146371
2110081,1717966
2380982,2684790
1915796,91323
1941719,92027
2387616,93625
1922208,95104
2054534,100051
2080962,100805
2054360,103190
1949123,104225
1943565,104546
1927181,105144
2208547,1089688
1915643,115781
2075162,115782
2053781,2024944
1915218,2145224
1947918,93304
2387917,952357
2753770,955022
283425,95564
2110382,958499
2748206,96280
2386742,96335
284111,96657
1916938,98391
1949160,98690
1918563,99661
2117155,100569
2052132,102800
1931735,103554
1919497,107024
1920043,108609
2673181,1090445
2062364,1091319
1939672,110623
1944333,110996
1914706,113278
1913760,115602
2076832,1890176
2201920,2682225
1949338,952653
2071748,953245
285027,953900
1926490,954201
283889,95451
379092,96660
2080833,97459
1946976,99451
1917089,99552
2089122,104975
2101160,108058
2055341,1090222
2078312,1090970
1932088,111548
1916837,115165
1926399,1871386
2056686,950089
2773232,97701
283019,97961
2386983,98648
379302,100375
2051232,101329
2683011,102701
1916186,104010
2082785,105151
2748615,105983
2062801,108930
1934464,1090628
2123731,1091265
1943609,1890186
2208957,2159280
2077175,93511
2070631,953162
1917119,95617
2059644,97578
1946964,98046
283251,100337
2118644,101064
1944700,101442
1947699,102085
2056097,105810
1925156,1090338
1919617,1090981
366759,1091812
1950483,111360
1925341,1865633
2069512,2029248
1944926,2683892
2070477,91922
2755012,92107
1932060,950193
1945758,95720
2070874,958501
1942951,95976
2054258,98430
1950102,99616
2068210,102971
2787460,103752
1927313,107704
1948256,1084304
2088196,1090704
1935239,110926
1933064,114817
1943611,115270
1913752,2021680
1941721,92690
1942697,95271
1924973,952826
2054884,955235
2070739,95758
2074598,958552
2055986,98473
1927299,102132
283899,102140
2091486,108034
2384865,1083173
2755042,1089325
1949321,1090767
1946554,1090852
2057528,2684719
283320,93198
283449,93482
1921531,953732
1935090,97386
1940559,99410
1921393,102713
2772173,103456
1914672,104981
1920963,108581
1937902,1087381
2063974,110387
1945553,1717978
1915535,1867857
2070020,2024949
2068151,92326
1938936,948122
1943049,950561
600361,952449
2748413,98426
1945491,98898
2078183,100601
1915079,103594
2386760,105983
1938873,108715
2063257,109447
1935271,110926
2054762,1859861
2751022,2685967
1923359,949159
2083513,951691
1925526,954132
1914720,957968
2080965,100804
1924220,101860
2749243,102366
2053542,103523
1925284,104399
2749473,107046
2384871,1083170
2066995,1083174
1947553,108738
2050995,1090929
2088357,90585
1928405,94018
1923025,948823
2051407,951254
1941200,951810
2055028,96167
1942034,97607
1925287,98510
2103203,98570
2392564,98648
365813,98792
1923073,106491
1938322,108662
1940480,108778
2233967,108856
2773169,1090771
1935240,110926
2747681,113108
2069655,1145520
2077312,1163194
1924630,1703517
1947973,1854368
2066432,91672
1919252,953563
1934316,95916
2671112,97445
1939175,98486
2055706,100378
2273314,101914
283900,102263
2054362,103008
1924093,103284
1919256,104317
2204755,108812
1913830,108988
2072002,2029579
1912296,948603
2055689,952781
1924966,952851
2069612,953199
1941145,953624
2066293,98092
1921316,98926
1923298,100378
1944719,102040
1949023,104899
1947180,105561
2749931,105691
2064261,110471
2062881,110540
356598,1720958
1941828,2144552
2088162,2684093
1922326,2685265
366089,2685888
1947026,87483
2203129,948082
2759146,94949
1938000,950297
1937949,950885
1928359,953774
2056056,960061
2194103,101162
2780320,101888
284110,104451
1941970,104472
1915631,107901
1925159,1090337
1935275,110926
1935281,110926
2113465,114457
2056195,1703575
1950422,1855958
1938448,2008326
2089103,2683901
2197791,2684909
1946166,93157
1927569,93503
2051980,952420
2070888,954850
599871,95562
2056261,95943
1916959,97140
2386809,98407
2678944,99007
2054128,99692
2052561,101415
1938101,102546
1943246,103364
1924192,104633
1941765,104697
1919193,1084661
1919286,1090256
1942344,109634
1920957,110407
1940999,112138
2208554,112379
2058107,113972
1946081,115091
2758908,2136689
2274268,2684800
2754407,2685545
1921627,2685809
1927068,91952
2068725,92880
1918769,93014
2084917,952116
2077554,953042
1916921,96220
2071769,96571
2051950,96790
1931692,103443
1936955,109557
1919579,112413
1914783,1717971
1949147,2683896
