item_id_a,item_id_b,candidate_source,tfidf_cosine,rapidfuzz_wratio_name,token_jaccard_name,brand_relation,unit_size_relation,total_size_relation,pack_count_relation,category_token_jaccard,organic_relation,flavor_conflict,form_conflict,veto_reasons,final_score,route,llm_confidence,accept_source
2065028,97181,T3,0.6952993745809354,85.5,0.45454545454545453,unknown,same,same,same,0.375,match,False,False,,0.6061,route_to_llm,0.86,llm
1943205,99075,T3,0.6430130711611886,85.5,0.5714285714285714,unknown,same,same,same,0.5,match,False,False,,0.6061,route_to_llm,0.9,llm
1912355,102950,T3,0.6385251434490602,95.0,0.6363636363636364,unknown,same,same,same,0.16666666666666666,match,False,False,,0.606,route_to_llm,0.94,llm
2748952,108090,T3,0.5944812705842188,95.0,0.5882352941176471,unknown,same,same,same,0.2727272727272727,match,False,False,,0.606,route_to_llm,0.99,llm
2065660,1086252,T3,0.6563122497752296,95.0,0.5833333333333334,unknown,same,same,same,0.125,match,False,False,,0.606,route_to_llm,0.98,llm
2063050,1089949,T3,0.639231951913323,95.0,0.6666666666666666,unknown,same,same,same,0.16666666666666666,match,False,False,,0.606,route_to_llm,0.93,llm
2070791,1089978,T3,0.6327169042196193,95.0,0.7692307692307693,unknown,same,same,same,0.18181818181818182,match,False,False,,0.606,route_to_llm,0.97,llm
1917297,2683700,T3,0.642632325748775,85.5,0.5333333333333333,unknown,same,same,same,0.5,match,False,False,,0.606,route_to_llm,0.97,llm
1912349,954507,T3,0.6705349033005612,95.0,0.6363636363636364,unknown,same,same,same,0.09090909090909091,match,False,False,,0.606,route_to_llm,0.98,llm
1921448,96450,T3,0.5524814260987686,95.0,0.75,unknown,same,same,same,0.375,match,False,False,,0.606,route_to_llm,0.93,llm
1947963,103835,T3,0.631889219439979,95.0,0.7857142857142857,unknown,same,same,same,0.18181818181818182,match,False,False,,0.6059,route_to_llm,0.96,llm
2387847,104086,T3,0.6713924072346492,85.5,0.4,unknown,same,same,same,0.42857142857142855,match,False,False,,0.6059,route_to_llm,0.86,llm
364281,114637,T3,0.629444434594742,95.0,0.5454545454545454,unknown,same,same,same,0.1875,match,False,False,,0.6059,route_to_llm,0.86,llm
2773147,2128534,T3,0.7078915377869706,95.0,0.6363636363636364,unknown,same,same,same,0.0,match,False,False,,0.6059,route_to_llm,0.9,llm
1935620,93612,T3,0.6699749246881104,95.0,0.7272727272727273,unknown,same,same,same,0.09090909090909091,match,False,False,,0.6059,route_to_llm,0.98,llm
1939937,949397,T3,0.5795312044418212,95.0,0.7142857142857143,unknown,same,same,same,0.3076923076923077,match,False,False,,0.6059,route_to_llm,0.93,llm
2103067,97997,T3,0.6150522771277083,95.0,0.7272727272727273,unknown,same,same,same,0.2222222222222222,match,False,False,,0.6059,route_to_llm,0.98,llm
1932608,99456,T3,0.661178450207268,95.0,0.6,unknown,same,same,same,0.1111111111111111,match,False,False,,0.6059,route_to_llm,0.95,llm
2051292,101619,T3,0.5729831347685674,90.0,0.36363636363636365,unknown,same,multipack,multipack,0.5,match,False,False,,0.6058,route_to_llm,0.92,llm
283163,102704,T3,0.573396667781298,90.0,0.5,unknown,same,same,same,0.5,match,False,False,,0.6058,route_to_llm,0.86,llm
1915189,102949,T3,0.6639535202033721,85.5,0.5333333333333333,unknown,same,same,same,0.4444444444444444,match,False,False,,0.6058,route_to_llm,0.98,llm
1941226,108343,T3,0.6111622507544217,85.5,0.2857142857142857,unknown,same,same,same,0.5714285714285714,match,False,False,,0.6058,route_to_llm,0.95,llm
2106678,1090589,T3,0.6092513359934355,55.55555555555556,0.1111111111111111,exact,unknown,unknown,unknown,0.45454545454545453,match,False,False,,0.6058,auto_accept,,rules
379346,2037284,T3,0.6803413880612718,86.36363636363636,0.5454545454545454,unknown,same,same,same,0.375,match,False,False,,0.6058,route_to_llm,0.93,llm
2748057,2685683,T3,0.6892004699880223,85.5,0.3157894736842105,unknown,same,same,same,0.38461538461538464,match,False,False,,0.6058,route_to_llm,0.94,llm
283217,93292,T3,0.6427123310000037,95.0,0.7,unknown,same,same,same,0.15384615384615385,match,False,False,,0.6058,route_to_llm,0.97,llm
374509,96984,T3,0.735234381130043,85.5,0.38461538461538464,unknown,same,same,same,0.2727272727272727,match,False,False,,0.6058,route_to_llm,0.97,llm
2671324,98648,T3,0.637294699758645,95.0,0.6363636363636364,unknown,same,same,same,0.16666666666666666,match,False,False,,0.6058,route_to_llm,0.98,llm
2089801,98665,T3,0.7219193073053182,90.0,0.5454545454545454,unknown,same,same,same,0.14285714285714285,match,False,False,,0.6058,route_to_llm,0.96,llm
2778968,100362,T3,0.7062439286154601,95.0,0.9,unknown,same,same,same,0.0,match,False,False,,0.6057,route_to_llm,0.97,llm
2070708,101201,T3,0.6463601387616139,95.0,0.8,unknown,same,same,same,0.14285714285714285,match,False,False,,0.6057,route_to_llm,0.96,llm
1931860,103129,T3,0.6132198752742798,95.0,0.6153846153846154,unknown,same,same,same,0.2222222222222222,match,False,False,,0.6057,route_to_llm,0.86,llm
1921372,104100,T3,0.6129657256313054,95.0,0.6666666666666666,unknown,same,same,same,0.2222222222222222,match,False,False,,0.6057,route_to_llm,0.99,llm
2069375,104790,T3,0.6130512222863642,95.0,0.6363636363636364,unknown,same,same,same,0.2222222222222222,match,False,False,,0.6057,route_to_llm,0.98,llm
2079848,108389,T3,0.6162617646056132,95.0,0.7272727272727273,unknown,same,same,same,0.21428571428571427,match,False,False,,0.6057,route_to_llm,0.98,llm
1943360,110478,T3,0.629835469355476,95.0,0.7142857142857143,unknown,same,same,same,0.18181818181818182,match,False,False,,0.6057,route_to_llm,0.86,llm
1920986,114331,T3,0.5390941330778363,95.0,0.6666666666666666,unknown,same,same,same,0.4,match,False,False,,0.6057,route_to_llm,0.98,llm
1916698,1703511,T3,0.6293453828914218,90.0,0.5,unknown,same,same,same,0.36363636363636365,match,False,False,,0.6057,route_to_llm,0.98,llm
1942425,949339,T3,0.6738471632512212,95.0,0.5833333333333334,unknown,same,same,same,0.07692307692307693,match,False,False,,0.6057,route_to_llm,0.9,llm
1940499,950582,T3,0.6720751499467087,89.64788732394366,0.5384615384615384,unknown,same,same,same,0.2727272727272727,match,False,False,,0.6057,route_to_llm,0.9,llm
2081841,953363,T3,0.6465429788405037,95.0,0.5,unknown,same,same,same,0.14285714285714285,match,False,False,,0.6057,route_to_llm,0.98,llm
1927228,96699,T3,0.6227317125872734,95.0,0.6363636363636364,unknown,same,same,same,0.2,match,False,False,,0.6057,route_to_llm,0.86,llm
1945481,98581,T3,0.516829751286176,100.0,1.0,unknown,same,same,same,0.2727272727272727,match,False,False,,0.6057,route_to_llm,0.97,llm
283183,102451,T3,0.7047355795233697,95.0,0.625,unknown,same,same,same,0.0,match,False,False,,0.6056,route_to_llm,0.92,llm
2387282,104738,T3,0.7547457140985775,85.5,0.5833333333333334,unknown,same,same,same,0.2222222222222222,match,False,False,,0.6056,route_to_llm,0.9,llm
1922310,106008,T3,0.6453466582614419,95.0,0.6666666666666666,unknown,same,same,same,0.14285714285714285,match,False,False,,0.6056,route_to_llm,0.93,llm
1923977,1084672,T3,0.6215609505649736,95.0,0.625,unknown,same,same,same,0.2,match,False,False,,0.6056,route_to_llm,0.98,llm
1915298,108639,T3,0.6354048839988422,95.0,0.7272727272727273,unknown,same,same,same,0.16666666666666666,match,False,False,,0.6056,route_to_llm,0.94,llm
584505,1090461,T3,0.8474757652176015,85.5,0.4444444444444444,unknown,same,same,same,0.0,match,False,False,,0.6056,route_to_llm,0.9,llm
2123699,1092116,T3,0.6251464972511609,91.98412698412697,0.7333333333333333,unknown,same,same,same,0.3,match,False,False,,0.6056,route_to_llm,0.96,llm
2063493,2685682,T3,0.6868732260972666,85.5,0.35294117647058826,unknown,same,same,same,0.38461538461538464,match,False,False,,0.6056,route_to_llm,0.95,llm
2064545,950747,T3,0.6911778268498568,85.5,0.5,exact,off,off,same,0.375,match,False,False,,0.6056,route_to_llm,0.86,llm
1943287,953607,T3,0.6120730440755823,95.0,0.6923076923076923,unknown,same,same,same,0.2222222222222222,match,False,False,,0.6056,route_to_llm,0.86,llm
2387025,100389,T3,0.6922672133356658,89.60000000000001,0.75,unknown,same,same,same,0.2222222222222222,match,False,False,,0.6055,route_to_llm,0.86,llm
1925677,101607,T3,0.6578118891817338,95.0,0.6363636363636364,unknown,same,same,same,0.1111111111111111,match,False,False,,0.6055,route_to_llm,0.93,llm
2055664,103196,T3,0.5709366795574201,90.0,0.3076923076923077,unknown,same,multipack,multipack,0.5,match,False,False,,0.6055,route_to_llm,0.97,llm
2386719,105983,T3,0.7284058865833432,89.41176470588236,0.5555555555555556,unknown,same,same,same,0.14285714285714285,match,False,False,,0.6055,route_to_llm,0.98,llm
2050662,1088545,T3,0.6087180809094695,85.5,0.6,unknown,same,same,same,0.5714285714285714,match,False,False,,0.6055,route_to_llm,0.95,llm
1923802,1089598,T3,0.6285242253727499,95.0,0.7333333333333333,unknown,same,same,same,0.18181818181818182,match,False,False,,0.6055,route_to_llm,0.93,llm
2393200,1163192,T3,0.6349431380378981,95.0,0.6,unknown,same,same,same,0.16666666666666666,match,False,False,,0.6055,route_to_llm,0.98,llm
2056051,97241,T3,0.6692775749295349,95.0,0.6666666666666666,unknown,same,same,same,0.08333333333333333,match,False,False,,0.6055,route_to_llm,0.98,llm
2068962,97331,T3,0.5158696719142155,100.0,1.0,unknown,same,same,same,0.2727272727272727,match,False,False,,0.6055,route_to_llm,0.98,llm
2050262,1088541,T3,0.6108463665703366,95.0,0.8125,unknown,same,same,same,0.2222222222222222,match,False,False,,0.6054,route_to_llm,0.9,llm
1946061,108866,T3,0.5647542857927363,95.0,0.7692307692307693,unknown,same,same,same,0.3333333333333333,match,False,False,,0.6054,route_to_llm,0.9,llm
1914992,113100,T3,0.6473020532322495,92.79069767441861,0.7857142857142857,unknown,same,same,same,0.21428571428571427,match,False,False,,0.6054,route_to_llm,0.94,llm
1921325,951941,T3,0.5750087690098226,95.0,0.6,unknown,same,same,same,0.3076923076923077,match,False,False,,0.6054,route_to_llm,0.98,llm
1949463,100139,T3,0.6675578726733432,95.0,0.5384615384615384,unknown,same,same,same,0.08333333333333333,match,False,False,,0.6053,route_to_llm,0.86,llm
2069322,101690,T3,0.6384327271538779,95.0,0.75,unknown,same,same,same,0.15384615384615385,match,False,False,,0.6053,route_to_llm,0.9,llm
1947955,103610,T3,0.7024358330336682,95.0,0.7692307692307693,unknown,same,same,same,0.0,match,False,False,,0.6053,route_to_llm,0.94,llm
365011,104042,T3,0.7930503042429926,85.5,0.4,unknown,same,same,same,0.125,match,False,False,,0.6053,route_to_llm,0.93,llm
1912245,104491,T3,0.6368860804849966,85.5,0.35714285714285715,unknown,same,multipack,multipack,0.5,match,False,False,,0.6053,route_to_llm,0.88,llm
1927229,105248,T3,0.6192184671472004,95.0,0.6363636363636364,unknown,same,same,same,0.2,match,False,False,,0.6053,route_to_llm,0.86,llm
2671045,106052,T3,0.6031320267328796,84.95934959349594,0.5,unknown,same,same,same,0.6,match,False,False,,0.6053,route_to_llm,0.92,llm
2073663,109563,T3,0.5638747567987438,95.0,0.5,unknown,same,same,same,0.3333333333333333,match,False,False,,0.6053,route_to_llm,0.86,llm
1940945,112926,T3,0.5359816804735644,95.0,0.6428571428571429,unknown,same,same,same,0.4,match,False,False,,0.6053,route_to_llm,0.93,llm
2078139,2136577,T3,0.6638414504675479,90.0,0.5384615384615384,unknown,same,same,same,0.2727272727272727,match,False,False,,0.6053,route_to_llm,0.93,llm
2753711,2682600,T3,0.6507052139899808,95.0,0.6363636363636364,unknown,same,same,same,0.125,match,False,False,,0.6053,route_to_llm,0.93,llm
1924250,92896,T3,0.5773887128791035,95.0,0.7,unknown,same,same,same,0.3,match,False,False,,0.6053,route_to_llm,0.92,llm
1924341,101353,T3,0.5971478370419704,95.0,0.6666666666666666,unknown,same,same,same,0.25,match,False,False,,0.6052,route_to_llm,0.97,llm
1925271,105244,T3,0.655575103222213,95.0,0.625,unknown,same,same,same,0.1111111111111111,match,False,False,,0.6052,route_to_llm,0.93,llm
1938348,107904,T3,0.6320569563580839,95.0,0.7777777777777778,unknown,same,same,same,0.16666666666666666,match,False,False,,0.6052,route_to_llm,0.96,llm
2233842,113004,T3,0.4747098750209507,74.45945945945947,0.4,exact,unknown,unknown,unknown,0.08333333333333333,match,False,False,,0.6052,route_to_llm,0.86,llm
1950610,2128534,T3,0.665355188980166,85.5,0.4375,unknown,same,same,same,0.42857142857142855,match,False,False,,0.6052,route_to_llm,0.86,llm
2384152,97998,T3,0.6262675379799503,95.0,0.7272727272727273,unknown,same,same,same,0.18181818181818182,match,False,False,,0.6052,route_to_llm,0.99,llm
2067776,99240,T3,0.5629392730123031,95.0,0.7777777777777778,unknown,same,same,same,0.3333333333333333,match,False,False,,0.6052,route_to_llm,0.97,llm
600108,99671,T3,0.6255333358146232,95.0,0.6666666666666666,unknown,same,same,same,0.18181818181818182,match,False,False,,0.6052,route_to_llm,0.86,llm
1921359,101079,T3,0.5726647355742209,95.0,0.5555555555555556,unknown,same,same,same,0.3076923076923077,match,False,False,,0.6051,route_to_llm,0.86,llm
2749245,104638,T3,0.7006269780302704,95.0,0.5714285714285714,unknown,same,same,same,0.0,match,False,False,,0.6051,route_to_llm,0.97,llm
1940166,1088554,T3,0.6309961634267751,95.0,0.5454545454545454,unknown,same,same,same,0.16666666666666666,match,False,False,,0.6051,route_to_llm,0.86,llm
2760223,2136675,T3,0.7471278161220778,91.93548387096774,0.75,unknown,same,same,same,0.0,match,False,False,,0.6051,route_to_llm,0.9,llm
1941720,92602,T3,0.654878355465413,95.0,0.5384615384615384,unknown,same,same,same,0.1111111111111111,match,False,False,,0.6051,route_to_llm,0.98,llm
284842,92983,T3,0.8270097998455469,84.03846153846153,0.3888888888888889,unknown,same,same,same,0.09090909090909091,match,False,False,,0.6051,route_to_llm,0.9,llm
2050393,949869,T3,0.6287429074500334,92.85714285714286,0.7272727272727273,unknown,same,same,same,0.25,match,False,False,,0.6051,route_to_llm,0.93,llm
1915957,950517,T3,0.5979482563643095,89.21739130434783,0.5333333333333333,unknown,same,same,same,0.45454545454545453,match,False,False,,0.6051,route_to_llm,0.9,llm
1921556,96260,T3,0.70078577581543,95.0,0.7777777777777778,unknown,same,same,same,0.0,match,False,False,,0.6051,route_to_llm,0.98,llm
2082783,97737,T3,0.5964299733380902,95.0,0.6153846153846154,unknown,same,same,same,0.25,match,False,False,,0.6051,route_to_llm,0.93,llm
1926142,100139,T3,0.699791579558747,95.0,0.6363636363636364,unknown,same,same,same,0.0,match,False,False,,0.605,route_to_llm,0.98,llm
1925682,105150,T3,0.6538453902583271,95.0,0.5555555555555556,unknown,same,same,same,0.1111111111111111,match,False,False,,0.605,route_to_llm,0.96,llm
1933020,105633,T3,0.6243973045590469,95.0,0.5384615384615384,unknown,same,multipack,multipack,0.18181818181818182,match,False,False,,0.605,route_to_llm,0.86,llm
283181,105850,T3,0.7002861622527903,95.0,0.7142857142857143,unknown,same,same,same,0.0,match,False,False,,0.605,route_to_llm,0.93,llm
2380750,1090001,T3,0.648105590751117,95.0,0.7777777777777778,unknown,same,same,same,0.125,match,False,False,,0.605,route_to_llm,0.96,llm
2072322,109156,T3,0.5609204734407027,95.0,0.6363636363636364,unknown,same,same,same,0.3333333333333333,match,False,False,,0.605,route_to_llm,0.88,llm
1916841,113890,T3,0.5608676820764686,95.0,0.6923076923076923,unknown,same,same,same,0.3333333333333333,match,False,False,,0.605,route_to_llm,0.9,llm
2057587,114292,T3,0.6525532692299545,90.25,0.6923076923076923,unknown,same,same,same,0.2857142857142857,match,False,False,,0.605,route_to_llm,0.9,llm
364671,115708,T3,0.7712743881774833,79.85507246376811,0.45454545454545453,unknown,same,same,same,0.375,match,False,False,,0.605,route_to_llm,0.9,llm
1947683,1888800,T3,0.6244683617749069,95.0,0.7333333333333333,unknown,same,same,same,0.18181818181818182,match,False,False,,0.605,route_to_llm,0.96,llm
1939938,949689,T3,0.5720883263141986,95.0,0.7142857142857143,unknown,same,same,same,0.3076923076923077,match,False,False,,0.605,route_to_llm,0.97,llm
1932256,949945,T3,0.5165021035033863,85.61728395061728,0.6111111111111112,unknown,same,same,same,0.7777777777777778,match,False,False,,0.605,route_to_llm,0.93,llm
1919103,97708,T3,0.6196803454218919,60.10204081632652,0.15384615384615385,exact,unknown,unknown,unknown,0.25,match,False,False,,0.605,auto_accept,,rules
2055554,100587,T3,0.7821082179601527,85.5,0.5454545454545454,unknown,same,same,same,0.14285714285714285,match,False,False,,0.6049,route_to_llm,0.93,llm
1913622,101668,T3,0.6992596249578932,95.0,0.6,unknown,same,multipack,multipack,0.0,match,False,False,,0.6049,route_to_llm,0.92,llm
1924805,102162,T3,0.5740435723957552,95.0,0.7777777777777778,unknown,same,same,same,0.3,match,False,False,,0.6049,route_to_llm,0.95,llm
2052872,105462,T3,0.6814851289054568,90.0,0.36363636363636365,unknown,same,same,same,0.2222222222222222,match,False,False,,0.6049,route_to_llm,0.98,llm
2057302,949260,T3,0.4366382356069909,75.44117647058823,0.391304347826087,exact,unknown,unknown,unknown,0.13333333333333333,match,False,False,,0.6049,route_to_llm,0.9,llm
1933493,100468,T3,0.6345423389865191,90.0,0.6,unknown,same,same,same,0.3333333333333333,match,False,False,,0.6048,route_to_llm,0.93,llm
2068906,100477,T3,0.615064776495334,95.0,0.5882352941176471,unknown,same,same,same,0.2,match,False,False,,0.6048,route_to_llm,0.93,llm
1939797,100692,T3,0.6385717359270828,87.08333333333333,0.5294117647058824,unknown,same,same,same,0.42857142857142855,match,False,False,,0.6048,route_to_llm,0.93,llm
284270,100729,T3,0.656537130081095,95.0,0.7777777777777778,unknown,same,same,same,0.1,match,False,False,,0.6048,route_to_llm,0.9,llm
2056644,102727,T3,0.7019993581221087,85.5,0.5384615384615384,unknown,same,same,same,0.3333333333333333,match,False,False,,0.6048,route_to_llm,0.86,llm
1921479,107086,T3,0.6028508873726736,95.40229885057472,0.7857142857142857,unknown,same,same,same,0.21428571428571427,match,False,False,,0.6048,route_to_llm,0.98,llm
1943614,108057,T3,0.6224470379428951,95.0,0.7142857142857143,unknown,same,same,same,0.18181818181818182,match,False,False,,0.6048,route_to_llm,0.98,llm
1942422,1084294,T3,0.6665635727519806,95.0,0.5833333333333334,unknown,same,same,same,0.07692307692307693,match,False,False,,0.6048,route_to_llm,0.9,llm
2120180,108456,T3,0.660642851234662,95.0,0.7142857142857143,unknown,same,same,same,0.09090909090909091,match,False,False,,0.6048,route_to_llm,0.9,llm
2051298,1090226,T3,0.5856961356929711,90.5813953488372,0.5,unknown,same,same,same,0.42857142857142855,match,False,False,,0.6048,route_to_llm,0.9,llm
2779975,2682212,T3,0.6642200075338273,84.94117647058823,0.5,unknown,same,same,same,0.4444444444444444,match,False,False,,0.6048,route_to_llm,0.86,llm
366461,949313,T3,0.6146042442516085,95.0,0.6111111111111112,unknown,same,same,same,0.2,match,False,False,,0.6048,route_to_llm,0.93,llm
1946850,950536,T3,0.6742273206371493,85.5,0.4166666666666667,unknown,same,same,same,0.4,match,False,False,,0.6048,route_to_llm,0.9,llm
2104809,951502,T3,0.651119670858167,93.08724832214764,0.7142857142857143,unknown,same,same,same,0.18181818181818182,match,False,False,,0.6048,route_to_llm,0.96,llm
2067163,100142,T3,0.6565096461584237,95.75757575757575,0.8,unknown,same,same,same,0.07142857142857142,match,False,False,,0.6047,route_to_llm,0.97,llm
1918781,101802,T3,0.5583875620378465,95.0,0.6666666666666666,unknown,same,same,same,0.3333333333333333,match,False,False,,0.6047,route_to_llm,0.93,llm
1946966,104275,T3,0.6059656734084495,90.0,0.4166666666666667,unknown,same,same,same,0.4,match,False,False,,0.6047,route_to_llm,0.93,llm
1918707,106883,T3,0.5990884148868758,90.0,0.45454545454545453,unknown,same,same,same,0.4166666666666667,match,False,False,,0.6047,route_to_llm,0.94,llm
1940478,107519,T3,0.6139467485791655,95.0,0.6666666666666666,unknown,same,same,same,0.2,match,False,False,,0.6047,route_to_llm,0.98,llm
1938314,1091287,T3,0.5485753612054339,95.0,0.6428571428571429,unknown,same,same,same,0.35714285714285715,match,False,False,,0.6047,route_to_llm,0.92,llm
2384496,115476,T3,0.6732835597789583,92.34636871508378,0.7368421052631579,unknown,same,same,same,0.15384615384615385,match,False,False,,0.6047,route_to_llm,0.94,llm
2077795,1883971,T3,0.5841369884831127,95.0,0.7777777777777778,unknown,same,same,same,0.2727272727272727,match,False,False,,0.6047,route_to_llm,0.99,llm
1915738,957286,T3,0.5841691017416207,95.0,0.7,unknown,same,same,same,0.2727272727272727,match,False,False,,0.6047,route_to_llm,0.97,llm
2052930,97520,T3,0.6975006619620858,95.0,0.625,unknown,same,same,same,0.0,match,False,False,,0.6047,route_to_llm,0.93,llm
1925716,102912,T3,0.6326476980515807,95.0,0.6428571428571429,unknown,same,same,same,0.15384615384615385,match,False,False,,0.6046,route_to_llm,0.93,llm
2070072,103070,T3,0.6603917094107148,85.5,0.3,unknown,same,same,same,0.42857142857142855,match,False,False,,0.6046,route_to_llm,0.92,llm
1912835,103510,T3,0.6041087656351392,95.0,0.7,unknown,same,same,same,0.2222222222222222,match,False,False,,0.6046,route_to_llm,0.93,llm
1928285,104618,T3,0.6444048727477062,95.0,0.7142857142857143,unknown,same,same,same,0.125,match,False,False,,0.6046,route_to_llm,0.98,llm
2066385,104882,T3,0.6501648007943864,95.0,0.6,unknown,same,same,same,0.1111111111111111,match,False,False,,0.6046,route_to_llm,0.94,llm
361411,114352,T3,0.749819914869415,85.5,0.3333333333333333,unknown,same,same,same,0.21428571428571427,match,False,False,,0.6046,route_to_llm,0.86,llm
1932450,114483,T3,0.5250170424486805,95.0,0.7692307692307693,unknown,same,same,same,0.4117647058823529,match,False,False,,0.6046,route_to_llm,0.93,llm
2053035,1863079,T3,0.558123593579443,95.0,0.7142857142857143,unknown,same,same,same,0.3333333333333333,match,False,False,,0.6046,route_to_llm,0.98,llm
2074904,2024953,T3,0.6542612898939093,85.5,0.5,unknown,same,same,same,0.4444444444444444,match,False,False,,0.6046,route_to_llm,0.92,llm
957443,93061,T3,0.8387938396568295,85.5,0.35714285714285715,unknown,same,same,same,0.0,match,False,False,,0.6046,route_to_llm,0.96,llm
2089497,955104,T3,0.6498925023627035,82.26804123711341,0.4666666666666667,unknown,same,same,same,0.5714285714285714,match,False,False,,0.6046,route_to_llm,0.93,llm
1941951,97009,T3,0.654834779564841,95.0,0.6666666666666666,unknown,same,same,same,0.1,match,False,False,,0.6046,route_to_llm,0.93,llm
1940104,102275,T3,0.6029707661440002,95.0,0.75,unknown,same,same,same,0.2222222222222222,match,False,False,,0.6045,route_to_llm,0.95,llm
1942063,103689,T3,0.6736482547797137,85.3623188405797,0.36363636363636365,unknown,same,same,same,0.4,match,False,False,,0.6045,route_to_llm,0.86,llm
2060197,104012,T3,0.6889473510634969,89.28571428571429,0.5,unknown,same,same,same,0.2222222222222222,match,False,False,,0.6045,route_to_llm,0.98,llm
283239,104061,T3,0.6032840128080802,95.0,0.6,unknown,same,same,same,0.2222222222222222,match,False,False,,0.6045,route_to_llm,0.95,llm
1921322,105750,T3,0.5446552300939205,95.0,0.5555555555555556,unknown,same,same,same,0.36363636363636365,match,False,False,,0.6045,route_to_llm,0.98,llm
1923815,105764,T3,0.5823375034285388,95.0,0.6153846153846154,unknown,same,same,same,0.2727272727272727,match,False,False,,0.6045,route_to_llm,0.98,llm
1933003,105934,T3,0.6718229991432885,85.5,0.3333333333333333,unknown,same,same,same,0.4,match,False,False,,0.6045,route_to_llm,0.92,llm
1942297,110600,T3,0.6317829098858871,95.0,0.6666666666666666,unknown,same,same,same,0.15384615384615385,match,False,False,,0.6045,route_to_llm,0.93,llm
1941094,112592,T3,0.6097053903410359,88.41584158415841,0.5454545454545454,unknown,same,same,same,0.4444444444444444,match,False,False,,0.6045,route_to_llm,0.94,llm
2120656,113733,T3,0.4948809336046723,66.5,0.2857142857142857,exact,unknown,unknown,unknown,0.3076923076923077,match,False,False,,0.6045,route_to_llm,0.97,llm
1916707,1703513,T3,0.6189783545036759,90.0,0.5,unknown,same,same,same,0.36363636363636365,match,False,False,,0.6045,route_to_llm,0.98,llm
2059228,1866378,T3,0.6559251572562942,91.72413793103448,0.6153846153846154,unknown,same,same,same,0.21428571428571427,match,False,False,,0.6045,route_to_llm,0.9,llm
2756605,2682421,T3,0.6659723057504628,95.0,0.6428571428571429,unknown,same,same,same,0.07142857142857142,match,False,False,,0.6045,route_to_llm,0.9,llm
1942002,952521,T3,0.6400541621890911,86.36363636363636,0.6428571428571429,unknown,same,same,same,0.4444444444444444,match,False,False,,0.6045,route_to_llm,0.9,llm
1917576,954471,T3,0.6569971160274142,90.0,0.5,unknown,same,same,same,0.2727272727272727,match,False,False,,0.6045,route_to_llm,0.92,llm
2065024,99813,T3,0.6197957360587383,95.0,0.6153846153846154,unknown,same,same,same,0.18181818181818182,match,False,False,,0.6045,route_to_llm,0.95,llm
1931986,100000,T3,0.6524965596975318,85.5,0.25,unknown,same,same,same,0.4444444444444444,match,False,False,,0.6044,route_to_llm,0.86,llm
1915178,100431,T3,0.6983949110227086,85.5,0.5333333333333333,unknown,same,same,same,0.3333333333333333,match,False,False,,0.6044,route_to_llm,0.98,llm
1923767,103135,T3,0.6643004373011598,91.98412698412697,0.7333333333333333,unknown,same,same,same,0.18181818181818182,match,False,False,,0.6044,route_to_llm,0.96,llm
2056441,103457,T3,0.5906145350702529,95.0,0.5454545454545454,unknown,same,same,same,0.25,match,False,False,,0.6044,route_to_llm,0.92,llm
2083703,104380,T3,0.6291440092004827,85.5,0.21428571428571427,unknown,same,same,same,0.5,match,False,False,,0.6044,route_to_llm,0.86,llm
1931960,104408,T3,0.6572436195672978,95.0,0.7272727272727273,unknown,same,same,same,0.09090909090909091,match,False,False,,0.6044,route_to_llm,0.96,llm
2083698,104685,T3,0.6185747642705826,90.0,0.21428571428571427,unknown,same,same,same,0.36363636363636365,match,False,False,,0.6044,route_to_llm,0.9,llm
1948814,107121,T3,0.6190430333241029,95.0,0.7,unknown,same,same,same,0.18181818181818182,match,False,False,,0.6044,route_to_llm,0.96,llm
2194244,1087244,T3,0.40512649322657474,78.23529411764704,0.4,exact,unknown,unknown,unknown,0.1,match,False,False,,0.6044,route_to_llm,0.94,llm
2063313,109131,T3,0.5552889210332724,89.15384615384615,0.7142857142857143,unknown,same,same,same,0.5454545454545454,match,False,False,,0.6044,route_to_llm,0.98,llm
1925972,1858045,T3,0.6730208840273496,85.3623188405797,0.4444444444444444,unknown,same,same,same,0.4,match,False,False,,0.6044,route_to_llm,0.96,llm
2386660,1952586,T3,0.7267262547296421,90.10309278350516,0.5,unknown,same,same,same,0.1,match,False,False,,0.6044,route_to_llm,0.94,llm
1944943,2683896,T3,0.6431492196988468,95.0,0.7272727272727273,unknown,same,same,same,0.125,match,False,False,,0.6044,route_to_llm,0.98,llm
2383519,2683910,T3,0.6195802103451284,95.0,0.6,unknown,same,same,same,0.18181818181818182,match,False,False,,0.6044,route_to_llm,0.92,llm
1915175,953051,T3,0.6521145726578902,85.5,0.5,unknown,same,same,same,0.4444444444444444,match,False,False,,0.6044,route_to_llm,0.98,llm
1941627,98321,T3,0.5700660603790243,95.0,0.6363636363636364,unknown,same,same,same,0.3,match,False,False,,0.6044,route_to_llm,0.97,llm
283315,101410,T3,0.5381630318821221,95.0,0.5714285714285714,unknown,same,same,same,0.375,match,False,False,,0.6043,route_to_llm,0.86,llm
2049707,106062,T3,0.44385856486960173,95.0,0.6666666666666666,unknown,same,same,same,0.6,match,False,False,,0.6043,route_to_llm,0.94,llm
1938829,1092049,T3,0.5549204739829884,95.0,0.6923076923076923,unknown,same,same,same,0.3333333333333333,match,False,False,,0.6043,route_to_llm,0.93,llm
